,FPR_WHITE,FNR_WHITE,FPR_AMERICAN INDIAN/ALASKA NATIVE,FNR_AMERICAN INDIAN/ALASKA NATIVE,FPR_OTHER,FNR_OTHER,FPR_ASIAN,FNR_ASIAN,FPR_HISPANIC/LATINO,FNR_HISPANIC/LATINO,FPR_BLACK/AFRICAN AMERICAN,FNR_BLACK/AFRICAN AMERICAN
0,0.15877030839575834,0.26223693544573184,0.16279069767441862,0.509090909090909,0.15300546448087432,0.25757575757575757,0.18875502008032127,0.20229007633587787,0.2188235294117647,0.16789667896678967,0.22431132487975514,0.1709585121602289
